	index	Protein1	Protein2	Score	Description1	Description2	Protein_1_clusters	Protein_2_clusters	Any Matching Go-Terms?	Train/Val/Test	Experimental P. Falciparum	P. Falciparum	P. Knowlesi	P. Berghei	P. Vivax	P. Yoelii	C. parvum	B. bovis	spearman_erythrocyte	Spearman_all	Pearson_all
347	391	Q8I0V2	Q8IIV1	0.5677121698856353	ATP synthase subunit beta	Histone H2B	[0, 2, 14, 18, 24]	[0, 14, 27, 30]	0	0	1	1	1	1	1	0	1	1	0.6428571428571429	0.7460474308300395	0.7618149115550581
348	257	Q8I0V2	Q8IIV2	0.6327135056257248	ATP synthase subunit beta	Histone H4	[0, 2, 14, 18, 24]	[0, 14, 27, 30]	0	1	1	1	1	1	1	0	1	1	0.04761904761904763	0.5464426877470356	0.7671717907753028
349	383	Q8I0V2	Q8IJ34	0.6188284754753113	ATP synthase subunit beta	ADP/ATP translocase	[0, 2, 14, 18, 24]	[13]	0	0	0	1	1	1	1	1	1	1	-0.04761904761904763	0.29545454545454547	0.8737305950388199
350	487	Q8I0V2	Q8IJW0	0.878401517868042	ATP synthase subunit beta	26S protease regulatory subunit 4, putative	[0, 2, 14, 18, 24]	[2, 18]	1	0	0	0	0	0	0	0	0	0	0.8095238095238096	0.8893280632411068	0.9047041623930845
351	233	Q8I0V2	Q8IKF0	0.6187448184937239	ATP synthase subunit beta	RNA helicase	[0, 2, 14, 18, 24]	[0, 2, 10, 18, 24]	0	0	0	0	1	1	1	1	1	0	-0.2142857142857143	0.08695652173913043	0.8606100691026367
352	178	Q8I0V2	Q8IKK7	0.9614146113395692	ATP synthase subunit beta	Glyceraldehyde-3-phosphate dehydrogenase	[0, 2, 14, 18, 24]	[2]	0	0	0	1	1	1	0	1	1	1	0.5476190476190477	0.4436758893280633	0.9293623656602362
353	197	Q8I0V2	Q8IKR1	0.9777473449707031	ATP synthase subunit beta	H(+)-exporting diphosphatase	[0, 2, 14, 18, 24]	[2, 18]	0	0	0	0	0	0	0	0	0	0	-0.8095238095238096	-0.14031620553359686	0.5566030428213259
354	466	Q8I0V4	Q8IB24	0.6347081214189529	Endoplasmin, putative	Heat shock 70 kDa protein	[10]	[0, 10, 14, 24]	1	0	1	1	1	1	1	1	1	1	0.38095238095238104	0.766798418972332	0.7930650635972942
355	551	Q8I0V4	Q8IC05	0.6765065610408783	Endoplasmin, putative	Heat shock protein 90	[10]	[10]	1	0	0	1	0	0	0	0	0	0	0.28571428571428575	0.7114624505928854	0.7119465350336027
356	455	Q8I0V4	Q8II24	0.8700834274291992	Endoplasmin, putative	Heat shock protein 70	[10]	[4, 10, 16]	1	1	1	1	1	1	1	1	1	1	0.5476190476190477	0.8270750988142292	0.63724781049429
357	33	Q8I0V4	Q8IKF0	0.976761257648468	Endoplasmin, putative	RNA helicase	[10]	[0, 2, 10, 18, 24]	0	0	0	0	0	0	0	0	1	0	0.0	0.3359683794466403	0.8024382880725158
358	511	Q8I0X1	Q8IEJ6	0.7560477077960968	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)	2-oxoisovalerate dehydrogenase subunit alpha	[9, 21]	[9]	1	1	1	1	1	1	1	1	0	1	0.9523809523809524	0.9308300395256918	0.9937688968388707
359	453	Q8I0X1	Q8II61	0.6963693648576735	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)	60S acidic ribosomal protein P0	[9, 21]	[3, 20, 21]	0	0	0	0	0	0	0	0	0	0	-0.8571428571428572	-0.23023715415019763	0.6617532303870255
360	124	Q8I0X1	Q8ILB6	0.7398522071540355	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)	Mitochondrial acidic protein MAM33, putative	[9, 21]	[3, 9, 20, 21]	0	0	0	0	0	0	0	0	0	0	0.09523809523809526	0.3023715415019763	0.48453245577909343
361	537	Q8I1V1	Q8I289	0.5119504325091839	26S protease regulatory subunit 6B, putative	Heptatricopeptide repeat and RAP domain-containing protein, putative	[2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	0.7857142857142858	0.8666007905138341	0.8308243026005845
362	140	Q8I1V1	Q8IET7	0.5262319892644882	26S protease regulatory subunit 6B, putative	40S ribosomal protein S7	[2, 18]	[0, 2, 18]	0	0	0	0	1	0	1	0	1	1	0.09523809523809526	0.42391304347826086	0.7382984817965867
363	28	Q8I1V1	Q8IFP3	0.5628015458583832	26S protease regulatory subunit 6B, putative	Tubulin alpha chain	[2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	0.1666666666666667	0.6027667984189723	0.8667579923517224
364	543	Q8I1V1	Q8IIJ8	0.7548639476299286	26S protease regulatory subunit 6B, putative	Heat shock protein 101	[2, 18]	[2, 18]	1	0	0	0	0	0	0	0	0	0	-0.9285714285714287	-0.4525691699604743	-0.24054225887595482
365	71	Q8I1V1	Q8IJW0	0.5481198702007533	26S protease regulatory subunit 6B, putative	26S protease regulatory subunit 4, putative	[2, 18]	[2, 18]	1	1	1	1	1	1	1	1	1	1	1.0	0.9525691699604744	0.9954816650248178
366	474	Q8I206	Q8IFM0	0.934316635131836	Plasmodium RESA N-terminal domain-containing protein	Plasmodium RESA N-terminal domain-containing protein	[15]	[15]	0	0	0	0	0	0	0	0	0	0	-0.6666666666666669	-0.366600790513834	-0.06606782308437363
367	512	Q8I261	Q8IAR3	0.6909383496269583	Proteasome subunit beta	Proteasome subunit alpha type-6, putative	[1, 6]	[1, 6]	1	1	1	1	0	1	1	1	1	1	1.0	0.9496047430830039	0.9846384313522137
368	527	Q8I261	Q8IBI3	0.6439750790596008	Proteasome subunit beta	Proteasome subunit alpha type	[1, 6]	[1, 6]	1	1	1	1	0	1	1	1	1	1	0.9761904761904763	0.9634387351778656	0.9924303863123387
369	351	Q8I261	Q8IDG2	0.8621182560920715	Proteasome subunit beta	Proteasome subunit alpha type	[1, 6]	[1, 6, 16]	1	1	1	1	0	1	1	1	1	1	1.0	0.991106719367589	0.9911597234487877
370	442	Q8I261	Q8IDG3	0.9801401615142822	Proteasome subunit beta	Proteasome subunit alpha type	[1, 6]	[1, 6]	1	1	1	1	0	1	1	1	1	1	0.9761904761904763	0.958498023715415	0.9890798569148493
371	131	Q8I261	Q8II43	0.5780184924602508	Proteasome subunit beta	T-complex protein 1 subunit alpha	[1, 6]	[1, 6]	0	0	0	0	0	0	0	0	0	0	0.3571428571428572	0.6037549407114625	0.708568742271172
372	483	Q8I261	Q8IJT1	0.6912136256694794	Proteasome subunit beta	Proteasome subunit beta	[1, 6]	[1, 6]	1	1	1	1	0	1	1	1	1	1	0.9761904761904763	0.9535573122529646	0.9943471554291076
373	342	Q8I261	Q8IK90	0.642706960439682	Proteasome subunit beta	Proteasome subunit alpha type-1, putative	[1, 6]	[1, 6]	1	1	1	1	0	1	1	1	1	0	0.9761904761904763	0.9594861660079053	0.9899331627425935
374	242	Q8I280	Q8I2H3	0.6764739146456122	V-type proton ATPase subunit C	V-type proton ATPase subunit E, putative	[1]	[1]	1	1	1	1	1	1	1	1	1	1	0.4047619047619048	0.8092885375494071	0.9696867448872445
375	143	Q8I280	Q8IE84	0.7809593409299851	V-type proton ATPase subunit C	V-type proton ATPase subunit G, putative	[1]	[1]	1	1	1	1	1	1	1	1	1	1	0.4761904761904762	0.7391304347826088	0.9573699823490878
376	422	Q8I289	Q8I2I2	0.5046251956373453	Heptatricopeptide repeat and RAP domain-containing protein, putative	Mitochondrial-processing peptidase subunit beta, putative	[2, 18]	[11]	0	0	0	0	0	0	0	0	0	0	0.8095238095238096	0.91600790513834	0.9776114250404648
377	250	Q8I289	Q8I3N3	0.6710918009281158	Heptatricopeptide repeat and RAP domain-containing protein, putative	Alpha-MPP	[2, 18]	[11]	0	0	0	0	0	0	0	0	0	0	0.8333333333333335	0.9298418972332017	0.9868989703442267
378	269	Q8I289	Q8IB03	0.5529760293662548	Heptatricopeptide repeat and RAP domain-containing protein, putative	Chaperone protein ClpB1	[2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	0.9761904761904763	0.9891304347826088	0.9676323360004749
379	65	Q8I289	Q8IC05	0.8843506813049317	Heptatricopeptide repeat and RAP domain-containing protein, putative	Heat shock protein 90	[2, 18]	[10]	0	0	0	0	0	1	1	0	0	1	0.523809523809524	0.7559288537549407	0.9257629192577632
380	302	Q8I289	Q8IFP3	0.5707636952400208	Heptatricopeptide repeat and RAP domain-containing protein, putative	Tubulin alpha chain	[2, 18]	[2, 18]	0	0	1	1	1	1	1	0	0	0	-0.1666666666666667	0.4683794466403162	0.7871661101201285
381	308	Q8I289	Q8IJW0	0.7825129866600037	Heptatricopeptide repeat and RAP domain-containing protein, putative	26S protease regulatory subunit 4, putative	[2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	0.7857142857142858	0.8132411067193677	0.8619912407228181
382	176	Q8I2F4	Q8I490	0.7588787078857422	Plasmodium RESA N-terminal domain-containing protein	EMP1-trafficking protein	[15]	[12, 15]	0	0	0	0	0	0	0	0	0	0	0.4523809523809524	0.4654150197628459	0.10549077286480188
383	347	Q8I2F4	Q8IFM0	0.9999256491661072	Plasmodium RESA N-terminal domain-containing protein	Plasmodium RESA N-terminal domain-containing protein	[15]	[15]	0	0	0	0	0	0	0	0	0	0	0.5714285714285715	0.43774703557312256	0.21092932697793845
384	101	Q8I2F4	Q8IIX5	0.9715587735176088	Plasmodium RESA N-terminal domain-containing protein	Plasmodium RESA N-terminal domain-containing protein	[15]	[15]	0	0	0	0	0	0	0	0	0	0	0.9285714285714287	0.9150197628458498	0.9034291159918604
385	184	Q8I2H3	Q8I2X4	0.5504861742258071	V-type proton ATPase subunit E, putative	Heat shock protein 70	[1]	[1, 6, 16, 28]	0	0	0	0	0	0	0	0	0	0	0.07142857142857144	0.4100790513833992	0.9727667602444715
386	477	Q8I2H3	Q8IC01	0.5737094417214392	V-type proton ATPase subunit E, putative	Heat shock protein 110	[1]	[1, 6, 16, 28]	0	0	0	0	0	0	0	0	0	0	-0.261904761904762	0.3488142292490119	0.7493620582584977
387	416	Q8I2H3	Q8IE84	0.9921843886375428	V-type proton ATPase subunit E, putative	V-type proton ATPase subunit G, putative	[1]	[1]	1	1	1	1	1	1	1	1	1	1	-0.261904761904762	0.5029644268774703	0.984466173534104
388	55	Q8I2H3	Q8II61	0.5635925214737654	V-type proton ATPase subunit E, putative	60S acidic ribosomal protein P0	[1]	[3, 20, 21]	0	0	0	0	0	0	0	0	0	0	-0.6190476190476191	0.2737154150197629	0.8614945927680376
389	330	Q8I2I2	Q8I2N1	0.772877237200737	Mitochondrial-processing peptidase subunit beta, putative	Cytochrome c oxidase subunit 5B, putative	[11]	[11]	1	1	1	1	1	1	1	0	0	0	0.5000000000000001	0.6205533596837945	0.8797379265419508
390	221	Q8I2I2	Q8I3N3	0.9225801825523376	Mitochondrial-processing peptidase subunit beta, putative	Alpha-MPP	[11]	[11]	1	1	1	1	1	1	1	1	1	0	0.9761904761904763	0.9100790513833993	0.9937866690635592
391	217	Q8I2I2	Q8IKI8	0.7970832012593746	Mitochondrial-processing peptidase subunit beta, putative	Cytochrome c oxidase subunit ApiCOX25, putative	[11]	[11]	0	0	0	0	0	0	0	0	0	0	0.261904761904762	0.5088932806324111	0.7918105444309937
392	229	Q8I2I2	Q8IL75	0.7342252815142274	Mitochondrial-processing peptidase subunit beta, putative	Cytochrome b-c1 complex subunit Rieske, putative	[11]	[11]	1	1	1	1	1	1	1	1	0	0	0.19047619047619052	0.5484189723320158	0.8544509151042531
393	331	Q8I2J3	Q8I2X4	0.7419023476541042	Aspartyl aminopeptidase	Heat shock protein 70	[16, 28]	[1, 6, 16, 28]	0	0	0	0	0	0	0	0	0	0	0.5476190476190477	0.7519762845849803	0.6943652187386613
394	67	Q8I2J3	Q8IC01	0.7091998592019081	Aspartyl aminopeptidase	Heat shock protein 110	[16, 28]	[1, 6, 16, 28]	0	0	0	0	0	0	0	0	0	0	0.880952380952381	0.8043478260869565	0.9876504978278606
395	549	Q8I2J3	Q8II24	0.5341838210821152	Aspartyl aminopeptidase	Heat shock protein 70	[16, 28]	[4, 10, 16]	0	0	0	0	0	0	0	0	0	0	0.9761904761904763	0.9703557312252965	0.9601352979248101
396	120	Q8I2N1	Q8IKI8	0.6645169008523226	Cytochrome c oxidase subunit 5B, putative	Cytochrome c oxidase subunit ApiCOX25, putative	[11]	[11]	0	0	0	0	0	0	0	0	0	0	0.9523809523809524	0.9357707509881423	0.9846973000967307
397	384	Q8I2W2	Q8IB24	0.6024139516055584	DnaJ protein, putative	Heat shock 70 kDa protein	[5]	[0, 10, 14, 24]	1	0	0	1	1	1	1	1	1	0	-0.023809523809523815	0.6897233201581028	0.6976735892359026
398	49	Q8I2W2	Q8IDN6	0.999689483642578	DnaJ protein, putative	Protein transport protein SEC61 subunit alpha	[5]	[5]	0	0	0	0	0	0	0	0	0	0	0.6904761904761906	0.7875494071146245	0.9831581344918329
399	64	Q8I2W2	Q8ILV6	0.9899728775024416	DnaJ protein, putative	DnaJ protein, putative	[5]	[5]	1	0	0	0	0	0	0	0	0	0	0.9047619047619048	0.7193675889328064	0.9612281064898808
400	121	Q8I2W3	Q8I608	0.5831441329792142	Nucleosome assembly protein	Nucleosome assembly protein	[3, 20, 21]	[3, 14, 20, 21]	1	0	0	0	1	1	1	1	1	1	0.5476190476190477	0.7529644268774704	0.9626893919224222
401	252	Q8I2W3	Q8II61	0.7940073549747467	Nucleosome assembly protein	60S acidic ribosomal protein P0	[3, 20, 21]	[3, 20, 21]	0	0	0	0	0	0	0	0	0	0	-0.14285714285714288	0.6136363636363635	0.8850998784838838
402	45	Q8I2W3	Q8ILI6	0.7984559237957001	Nucleosome assembly protein	Acidic leucine-rich nuclear phosphoprotein 32-related protein	[3, 20, 21]	[3, 20, 21]	0	1	0	0	1	1	1	1	1	1	-0.3333333333333334	0.3270750988142293	0.9610529615153526
403	439	Q8I2X4	Q8I5I0	0.7189214855432511	Heat shock protein 70	Vacuolar iron transporter	[1, 6, 16, 28]	[]	0	0	0	0	0	0	0	0	0	0	0.8095238095238096	0.7470355731225298	0.9343886925497484
404	338	Q8I2X4	Q8IC01	0.7737980484962463	Heat shock protein 70	Heat shock protein 110	[1, 6, 16, 28]	[1, 6, 16, 28]	1	0	0	1	1	1	1	1	1	1	0.2142857142857143	0.6264822134387352	0.6252903373335286
405	228	Q8I2X4	Q8IDG2	0.9364129662513732	Heat shock protein 70	Proteasome subunit alpha type	[1, 6, 16, 28]	[1, 6, 16]	0	0	0	0	0	0	0	0	0	0	0.9047619047619048	0.8409090909090908	0.9552470574915145
406	307	Q8I2X4	Q8IDG3	0.6840274512767792	Heat shock protein 70	Proteasome subunit alpha type	[1, 6, 16, 28]	[1, 6]	0	0	0	0	0	0	0	0	0	0	0.880952380952381	0.7964426877470356	0.9513158890292559
407	282	Q8I2X4	Q8IE84	0.9808879137039184	Heat shock protein 70	V-type proton ATPase subunit G, putative	[1, 6, 16, 28]	[1]	0	0	0	0	0	0	0	0	0	0	0.8095238095238096	0.83300395256917	0.9652171517834471
408	7	Q8I2X4	Q8IEK1	0.7624803937971592	Heat shock protein 70	Aminopeptidase N	[1, 6, 16, 28]	[1, 6, 16, 28]	0	0	0	0	0	0	0	0	1	0	0.023809523809523815	0.4940711462450593	0.5717995179927062
409	272	Q8I2X4	Q8II24	0.9739554286003111	Heat shock protein 70	Heat shock protein 70	[1, 6, 16, 28]	[4, 10, 16]	1	0	0	1	1	1	1	1	1	1	0.4285714285714286	0.717391304347826	0.4980364108796122
410	317	Q8I2X4	Q8II36	0.7371839791536331	Heat shock protein 70	Aquaglyceroporin	[1, 6, 16, 28]	[6, 16, 28]	0	0	0	0	0	0	0	0	0	0	0.28571428571428575	0.34288537549407117	0.9556277839771812
411	3	Q8I2X4	Q8II43	0.8501102924346924	Heat shock protein 70	T-complex protein 1 subunit alpha	[1, 6, 16, 28]	[1, 6]	1	0	0	1	1	1	1	1	1	1	0.261904761904762	0.6719367588932806	0.6005301369511895
412	171	Q8I2X4	Q8IJN9	0.7672930680215359	Heat shock protein 70	Heat shock protein 60	[1, 6, 16, 28]	[1, 6, 16]	1	0	0	1	1	1	1	1	1	1	0.5000000000000001	0.5662055335968379	0.5217727410832682
413	355	Q8I2X4	Q8IJT1	0.7600331157445908	Heat shock protein 70	Proteasome subunit beta	[1, 6, 16, 28]	[1, 6]	0	0	0	0	0	0	0	0	0	0	0.880952380952381	0.8320158102766799	0.9805383063979779
414	223	Q8I2X4	Q8IK90	0.6218417465686799	Heat shock protein 70	Proteasome subunit alpha type-1, putative	[1, 6, 16, 28]	[1, 6]	0	0	0	0	0	0	0	0	0	0	0.8333333333333335	0.8715415019762847	0.9562955613211636
415	54	Q8I2X4	Q8IKJ0	0.5785079166293144	Heat shock protein 70	V-type proton ATPase subunit	[1, 6, 16, 28]	[1, 6]	0	0	0	0	0	0	0	0	0	0	0.09523809523809526	0.33992094861660077	0.9641870783746757
416	297	Q8I395	Q8IAV1	0.6354540631175041	High molecular weight rhoptry protein 3	Uncharacterized protein	[7]	[7]	0	0	0	0	0	0	0	0	0	0	0.6904761904761906	0.7697628458498025	0.9335434687658882
417	42	Q8I395	Q8IBN4	0.9581726908683776	High molecular weight rhoptry protein 3	Secreted ookinete protein, putative	[7]	[7]	0	0	0	0	0	0	0	0	0	0	0.14285714285714288	0.3448616600790514	0.2129221794502665
418	135	Q8I395	Q8IEU2	0.7554760873317719	High molecular weight rhoptry protein 3	Gamete antigen 27/25	[7]	[7]	0	0	0	0	0	0	0	0	0	0	0.523809523809524	0.6531620553359684	0.8381379558904019
419	485	Q8I395	Q8IKC8	0.523157948255539	High molecular weight rhoptry protein 3	Exported protein 2	[7]	[7]	0	0	0	0	0	0	0	0	0	0	-0.5000000000000001	-0.35079051383399207	0.06521681372100675
420	154	Q8I395	Q8ILZ1	0.5459949731826782	High molecular weight rhoptry protein 3	Rhoptry-associated protein 1	[7]	[7]	1	0	0	0	0	0	0	0	0	0	0.8571428571428572	0.9654150197628459	0.9656950983196644
421	177	Q8I3M5	Q8IBV7	0.8964289426803589	Karyopherin beta	Histone H2B	[19]	[0, 14, 27, 30]	1	0	0	0	0	0	0	0	0	0	-0.6666666666666669	-0.1007905138339921	0.7067826147021322
422	68	Q8I3N3	Q8IKI8	0.5720594666898251	Alpha-MPP	Cytochrome c oxidase subunit ApiCOX25, putative	[11]	[11]	0	0	0	0	0	0	0	0	0	0	0.2142857142857143	0.5187747035573123	0.7919157381968849
423	5	Q8I484	Q8I485	0.995911991596222	Rhoptry-associated protein 2	Rhoptry-associated protein 3	[7]	[7]	1	0	0	0	0	0	0	0	0	0	0.9761904761904763	0.974308300395257	0.928681978723653
424	261	Q8I484	Q8IKC8	0.5835778921842575	Rhoptry-associated protein 2	Exported protein 2	[7]	[7]	0	0	0	0	0	0	0	0	0	0	-0.6190476190476191	-0.37747035573122534	-0.04633499027683242
425	501	Q8I484	Q8ILZ1	0.9897249460220336	Rhoptry-associated protein 2	Rhoptry-associated protein 1	[7]	[7]	1	0	0	0	0	0	0	0	0	0	1.0	0.9525691699604744	0.9287234615932014
426	141	Q8I485	Q8I4R5	0.5568926556501538	Rhoptry-associated protein 3	Rhoptry neck protein 3	[7]	[7]	1	0	0	0	0	0	0	0	0	0	0.9761904761904763	0.9357707509881423	0.8792308579608467
427	288	Q8I485	Q8ILZ1	0.5760559618473053	Rhoptry-associated protein 3	Rhoptry-associated protein 1	[7]	[7]	1	0	0	0	0	0	0	0	0	0	0.9761904761904763	0.991106719367589	0.9898629733141472
428	408	Q8I490	Q8IDG9	0.9929667592048644	EMP1-trafficking protein	Uncharacterized protein	[12, 15]	[12, 15]	0	0	0	0	0	0	0	0	0	0	0.2380952380952381	0.35375494071146246	0.4376122013787944
429	231	Q8I490	Q8IEI6	0.5667071431875229	EMP1-trafficking protein	EMP1-trafficking protein	[12, 15]	[12]	0	0	0	0	0	0	0	0	0	0	0.3333333333333334	0.46739130434782605	0.778038325513345
430	489	Q8I490	Q8IFM0	0.7676094591617584	EMP1-trafficking protein	Plasmodium RESA N-terminal domain-containing protein	[12, 15]	[15]	0	0	0	0	0	0	0	0	0	0	-0.2380952380952381	-0.08695652173913043	-0.05839296150117726
431	235	Q8I490	Q8IIX5	0.5473556369543076	EMP1-trafficking protein	Plasmodium RESA N-terminal domain-containing protein	[12, 15]	[15]	0	0	0	0	0	0	0	0	0	0	0.5476190476190477	0.6531620553359684	0.260656908418205
432	105	Q8I4R5	Q8ILZ1	0.9756033897399904	Rhoptry neck protein 3	Rhoptry-associated protein 1	[7]	[7]	1	0	0	0	0	0	0	0	0	0	0.9285714285714287	0.9486166007905139	0.9170071632256026
433	539	Q8I5B6	Q8II61	0.8039928674697876	ATP-dependent protease subunit ClpQ	60S acidic ribosomal protein P0	[3]	[3, 20, 21]	0	0	0	0	0	0	0	0	0	0	-0.261904761904762	0.2341897233201581	0.9061867655417011
434	119	Q8I5H4	Q8IAX8	0.5337429894134402	Polyadenylate-binding protein	DNA/RNA-binding protein ALBA1	[0, 14, 18, 24, 27, 30]	[14, 27, 30]	0	0	0	0	0	0	0	0	0	0	0.7142857142857144	0.8547430830039526	0.9802353266446812
435	167	Q8I5H4	Q8IB24	0.6257041484117508	Polyadenylate-binding protein	Heat shock 70 kDa protein	[0, 14, 18, 24, 27, 30]	[0, 10, 14, 24]	0	0	0	0	1	1	1	1	1	1	-0.07142857142857144	0.45553359683794475	0.9267162466400904
436	490	Q8I5H4	Q8IBV7	0.5642642557621003	Polyadenylate-binding protein	Histone H2B	[0, 14, 18, 24, 27, 30]	[0, 14, 27, 30]	0	0	0	0	0	0	0	0	0	0	-0.3571428571428572	0.043478260869565216	0.6990979224697649
437	469	Q8I5H4	Q8IIV1	0.6168375313282013	Polyadenylate-binding protein	Histone H2B	[0, 14, 18, 24, 27, 30]	[0, 14, 27, 30]	0	0	0	0	0	0	0	0	0	0	-0.7619047619047621	-0.1798418972332016	0.6149460903043817
438	323	Q8I5H4	Q8IIV2	0.6002417381852865	Polyadenylate-binding protein	Histone H4	[0, 14, 18, 24, 27, 30]	[0, 14, 27, 30]	0	1	0	0	0	0	0	0	0	0	-0.14285714285714288	0.2648221343873518	0.6846845029562371
439	278	Q8I5H4	Q8IK89	0.5145177394151688	Polyadenylate-binding protein	Trailer hitch homolog, putative	[0, 14, 18, 24, 27, 30]	[0, 10, 14, 18, 24]	1	1	0	1	1	1	1	1	1	1	-0.8571428571428572	-0.10968379446640317	0.8451997093499528
440	301	Q8I5H4	Q8IKF0	0.9852630496025084	Polyadenylate-binding protein	RNA helicase	[0, 14, 18, 24, 27, 30]	[0, 2, 10, 18, 24]	1	0	0	1	1	1	1	1	1	1	0.3571428571428572	0.6590909090909092	0.9571655352189409
441	433	Q8I5H4	Q8IKG9	0.5998935662209988	Polyadenylate-binding protein	Uncharacterized protein	[0, 14, 18, 24, 27, 30]	[0, 24]	0	1	1	1	1	1	1	0	1	0	1.0	0.3142292490118577	0.08811531902164385
442	375	Q8I5I0	Q8IB24	0.9787869572639464	Vacuolar iron transporter	Heat shock 70 kDa protein	[]	[0, 10, 14, 24]	0	0	0	0	0	0	0	0	0	0	0.4047619047619048	0.8013833992094862	0.8622621878382736
443	133	Q8I5L6	Q8IB24	0.7389492422342301	Clathrin heavy chain	Heat shock 70 kDa protein	[0, 24]	[0, 10, 14, 24]	0	0	0	0	1	1	1	1	1	1	0.28571428571428575	0.7766798418972332	0.7591128511205967
444	271	Q8I5L6	Q8IKF0	0.5539511807262898	Clathrin heavy chain	RNA helicase	[0, 24]	[0, 2, 10, 18, 24]	0	0	0	0	0	0	0	0	0	0	0.0	0.208498023715415	0.7637611110399918
445	463	Q8I608	Q8II61	0.9837513089179992	Nucleosome assembly protein	60S acidic ribosomal protein P0	[3, 14, 20, 21]	[3, 20, 21]	0	1	0	0	0	0	0	0	0	0	-0.09523809523809526	0.42193675889328064	0.958320284705807
446	518	Q8I608	Q8IIV1	0.6024049066007138	Nucleosome assembly protein	Histone H2B	[3, 14, 20, 21]	[0, 14, 27, 30]	0	0	1	1	1	1	1	0	1	1	-0.3333333333333334	-0.017786561264822136	0.6667448253921225
447	417	Q8I608	Q8IIV2	0.635938324034214	Nucleosome assembly protein	Histone H4	[3, 14, 20, 21]	[0, 14, 27, 30]	1	1	1	1	1	1	1	0	1	1	0.1666666666666667	0.1798418972332016	0.7038469711486421
448	254	Q8I608	Q8ILI6	0.878549325466156	Nucleosome assembly protein	Acidic leucine-rich nuclear phosphoprotein 32-related protein	[3, 14, 20, 21]	[3, 20, 21]	0	0	0	0	0	0	0	0	0	0	-0.8095238095238096	-0.007905138339920948	0.9075411778970698
449	89	Q8I6S5	Q8IEA6	0.6549273252487182	2-oxoglutarate dehydrogenase E1 component	dihydrolipoyllysine-residue succinyltransferase	[13]	[13]	1	1	1	1	1	1	1	0	0	1	0.8333333333333335	0.9387351778656127	0.9159296540669352
450	318	Q8I6V3	Q8IM15	0.6403404131531716	Plasmepsin II	Plasmepsin III	[]	[]	1	0	0	0	0	0	0	0	0	0	0.8095238095238096	0.8725296442687748	0.973123148849933
451	335	Q8I6V3	Q8IM16	0.5798167757689953	Plasmepsin II	Plasmepsin IV	[]	[]	1	0	0	1	0	0	0	0	0	0	-0.7857142857142858	0.3873517786561265	0.7322348338703568
452	464	Q8IAR3	Q8IBI3	0.9061123490333556	Proteasome subunit alpha type-6, putative	Proteasome subunit alpha type	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	1	0.9761904761904763	0.8913043478260869	0.9809048207467173
453	283	Q8IAR3	Q8IDG2	0.9795835614204408	Proteasome subunit alpha type-6, putative	Proteasome subunit alpha type	[1, 6]	[1, 6, 16]	1	1	1	1	1	1	1	1	1	1	1.0	0.9683794466403162	0.9926642558807859
454	401	Q8IAR3	Q8IDG3	0.8262550592422485	Proteasome subunit alpha type-6, putative	Proteasome subunit alpha type	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	1	0.9761904761904763	0.974308300395257	0.9957978194467128
455	62	Q8IAR3	Q8II43	0.8240507006645202	Proteasome subunit alpha type-6, putative	T-complex protein 1 subunit alpha	[1, 6]	[1, 6]	0	0	0	0	0	0	0	0	0	0	0.3571428571428572	0.58300395256917	0.7385947380851334
456	441	Q8IAR3	Q8IJT1	0.7714065723121166	Proteasome subunit alpha type-6, putative	Proteasome subunit beta	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	1	0.9761904761904763	0.9792490118577075	0.9918970679106176
457	303	Q8IAR3	Q8IK90	0.9487323880195616	Proteasome subunit alpha type-6, putative	Proteasome subunit alpha type-1, putative	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	0	0.9761904761904763	0.9733201581027668	0.9946340579828017
458	73	Q8IAX8	Q8IIV2	0.9570827603340148	DNA/RNA-binding protein ALBA1	Histone H4	[14, 27, 30]	[0, 14, 27, 30]	1	0	0	0	0	0	0	0	0	0	-0.4285714285714286	-0.02964426877470356	0.6631344198454321
459	332	Q8IAX8	Q8IJX8	0.82430379986763	DNA/RNA-binding protein ALBA1	Endonuclease ALBA3	[14, 27, 30]	[14]	1	0	0	0	0	0	0	0	0	0	0.30952380952380953	0.849802371541502	0.994134552871848
460	348	Q8IB03	Q8IB24	0.5172641217708588	Chaperone protein ClpB1	Heat shock 70 kDa protein	[2, 18]	[0, 10, 14, 24]	1	0	1	1	1	1	1	1	1	1	0.6904761904761906	0.8616600790513835	0.9841344527492173
461	457	Q8IB03	Q8IC05	0.696231198310852	Chaperone protein ClpB1	Heat shock protein 90	[2, 18]	[10]	1	0	0	1	0	1	1	1	1	1	0.5714285714285715	0.7549407114624507	0.9641038588538464
